Date	Time	Day	Latitude	Average_Lat	Longitude	Average_Long
9/9/21	21:12:02	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:03	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:04	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:05	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:06	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:07	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:08	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:09	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:10	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:11	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:12	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:13	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:14	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:15	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:16	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:17	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:18	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:19	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:20	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:21	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:22	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:23	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:24	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:25	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:26	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:27	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:28	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:29	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:30	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:31	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:32	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:33	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:34	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:35	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:36	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:37	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:38	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:39	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:40	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:41	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:42	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:43	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:44	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:45	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:46	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:47	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:47	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:49	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:50	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:51	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:53	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:54	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:55	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:56	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:57	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:58	1	-27.397499	151.782181	419.269989	0
9/9/21	21:12:59	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:00	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:01	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:02	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:03	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:04	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:05	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:06	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:07	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:08	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:09	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:10	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:11	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:12	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:13	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:14	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:15	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:16	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:17	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:18	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:19	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:20	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:21	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:22	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:23	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:24	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:25	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:26	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:27	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:28	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:29	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:30	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:31	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:32	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:33	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:34	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:35	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:36	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:37	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:37	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:38	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:39	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:40	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:40	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:42	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:44	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:45	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:46	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:47	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:49	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:50	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:51	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:52	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:53	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:54	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:55	1	-27.397499	151.782181	419.269989	0
9/9/21	21:13:56	1	-27.397549	151.782211	419.329987	6.283635
9/9/21	21:13:57	1	-27.397549	151.782211	419.380005	0
9/9/21	21:13:58	1	-27.397547	151.782211	419.759979	0.212087
9/9/21	21:13:59	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:00	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:01	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:02	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:03	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:04	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:05	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:06	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:07	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:08	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:09	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:10	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:11	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:12	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:13	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:14	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:15	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:16	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:17	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:18	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:19	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:20	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:21	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:22	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:23	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:24	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:25	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:26	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:27	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:28	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:29	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:30	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:31	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:32	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:33	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:34	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:35	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:36	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:37	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:38	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:39	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:40	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:41	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:42	1	-27.397547	151.782211	419.73999	0
9/9/21	21:14:44	1	-27.397552	151.782181	424.220001	3.079232
9/9/21	21:14:45	1	-27.397552	151.782196	424.209991	1.50639
9/9/21	21:14:46	1	-27.397554	151.782196	424.139984	0.212087
9/9/21	21:14:47	1	-27.397552	151.782181	423.599976	1.521246
9/9/21	21:14:48	1	-27.397549	151.782181	423.029999	0.424175
9/9/21	21:14:49	1	-27.397552	151.782166	422.839996	1.564971
9/9/21	21:14:50	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:51	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:52	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:53	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:54	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:55	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:56	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:57	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:58	1	-27.397552	151.782166	422.839996	0
9/9/21	21:14:59	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:00	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:01	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:02	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:03	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:04	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:05	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:06	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:07	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:08	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:09	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:10	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:11	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:12	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:13	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:14	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:15	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:16	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:17	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:18	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:19	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:20	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:21	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:22	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:23	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:24	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:25	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:26	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:27	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:28	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:29	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:30	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:31	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:32	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:33	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:34	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:35	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:36	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:37	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:38	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:39	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:40	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:41	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:42	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:43	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:44	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:45	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:46	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:47	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:48	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:49	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:50	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:51	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:52	1	-27.397552	151.782166	422.839996	0
9/9/21	21:15:53	1	-27.39756	151.78215	417.539978	1.728846
9/9/21	21:15:54	1	-27.397562	151.782166	417.459991	1.521246
9/9/21	21:15:55	1	-27.397562	151.782166	417.369995	0
9/9/21	21:15:56	1	-27.397562	151.782166	417.279999	0
9/9/21	21:15:57	1	-27.397556	151.782166	417.199982	0.636262
9/9/21	21:15:58	1	-27.397552	151.78215	417.23999	1.564971
9/9/21	21:15:59	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:00	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:01	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:02	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:02	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:04	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:04	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:05	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:06	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:07	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:08	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:09	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:11	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:12	1	-27.397552	151.78215	417.23999	0
9/9/21	21:16:12	1	-27.397577	151.782211	422.940002	6.626398
9/9/21	21:16:14	1	-27.39757	151.782227	424.009979	1.728845
9/9/21	21:16:15	1	-27.39757	151.782227	424.669983	0
9/9/21	21:16:16	1	-27.397575	151.782242	425.23999	1.635249
9/9/21	21:16:17	1	-27.397573	151.782257	425.109985	1.521246
9/9/21	21:16:17	1	-27.397573	151.782272	425.949982	1.506389
9/9/21	21:16:19	1	-27.39757	151.782272	426.649994	0.424175
9/9/21	21:16:20	1	-27.397572	151.782272	427.690002	0.212087
9/9/21	21:16:21	1	-27.397579	151.782257	428.079987	1.728845
9/9/21	21:16:22	1	-27.397581	151.782257	428.539978	0.212087
9/9/21	21:16:22	1	-27.397581	151.782272	428.859985	1.506389
9/9/21	21:16:24	1	-27.397581	151.782272	428.97998	0
9/9/21	21:16:25	1	-27.397577	151.782272	428.529999	0.424175
9/9/21	21:16:26	1	-27.397581	151.782288	429.720001	1.564971
9/9/21	21:16:27	1	-27.39757	151.782288	430.519989	1.272525
9/9/21	21:16:27	1	-27.397575	151.782288	431.109985	0.636262
9/9/21	21:16:29	1	-27.397587	151.782303	430.690002	1.971935
9/9/21	21:16:30	1	-27.397581	151.782303	430.709991	0.636262
9/9/21	21:16:31	1	-27.397587	151.782303	431.220001	0.636262
9/9/21	21:16:32	1	-27.397577	151.782272	431.869995	3.193957
9/9/21	21:16:32	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:34	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:35	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:37	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:38	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:39	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:40	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:42	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:43	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:44	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:45	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:53	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:54	1	-27.397577	151.782272	431.869995	0
9/9/21	21:16:55	1	-27.397537	151.782196	435.5	8.750252
9/9/21	21:16:56	1	-27.397539	151.782196	435.22998	0.212087
9/9/21	21:16:57	1	-27.397535	151.782196	435.329987	0.424175
9/9/21	21:16:58	1	-27.397537	151.782211	434.880005	1.521247
9/9/21	21:17:00	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:01	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:02	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:03	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:05	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:06	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:07	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:08	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:09	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:10	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:11	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:12	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:13	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:14	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:15	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:16	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:17	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:18	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:19	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:20	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:21	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:22	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:23	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:24	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:25	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:26	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:27	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:28	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:29	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:30	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:31	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:32	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:33	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:34	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:35	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:36	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:37	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:38	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:39	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:40	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:41	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:42	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:43	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:44	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:45	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:46	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:47	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:48	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:49	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:50	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:51	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:52	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:53	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:54	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:55	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:56	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:57	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:58	1	-27.397537	151.782211	434.880005	0
9/9/21	21:17:59	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:00	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:01	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:02	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:03	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:04	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:05	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:06	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:07	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:08	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:09	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:10	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:11	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:12	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:13	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:14	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:15	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:16	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:17	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:18	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:19	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:20	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:21	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:23	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:24	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:25	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:26	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:27	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:28	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:30	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:31	1	-27.397537	151.782211	434.880005	0
9/9/21	21:18:32	1	-27.397545	151.782227	435.019989	1.728846
9/9/21	21:18:33	1	-27.397541	151.782227	434.389984	0.424175
9/9/21	21:18:35	1	-27.397543	151.782242	433.869995	1.521247
9/9/21	21:18:36	1	-27.397541	151.782242	433.419983	0.212087
9/9/21	21:18:37	1	-27.397541	151.782257	431.949982	1.50639
9/9/21	21:18:38	1	-27.397537	151.782257	430.859985	0.424175
9/9/21	21:18:40	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:41	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:42	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:43	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:44	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:45	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:46	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:47	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:48	1	-27.397537	151.782257	430.589996	0
9/9/21	21:18:48	1	-27.397511	151.782257	435.449982	2.969225
9/9/21	21:18:51	1	-27.397524	151.782242	435.190002	2.115014
9/9/21	21:18:52	1	-27.397528	151.782257	434.569977	1.564971
9/9/21	21:18:53	1	-27.397535	151.782272	432.889984	1.728846
9/9/21	21:18:54	1	-27.397539	151.782272	431.910004	0.424175
9/9/21	21:18:55	1	-27.397539	151.782272	431.910004	0
9/9/21	21:18:56	1	-27.397539	151.782272	431.910004	0
9/9/21	21:18:57	1	-27.397539	151.782272	431.910004	0
9/9/21	21:18:58	1	-27.397539	151.782272	431.910004	0
9/9/21	21:18:59	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:00	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:01	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:02	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:03	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:04	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:05	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:06	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:07	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:08	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:09	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:09	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:10	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:11	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:12	1	-27.397539	151.782272	431.910004	0
9/9/21	21:19:13	1	-27.397556	151.782303	426.069977	3.566554
9/9/21	21:19:22	1	-27.39756	151.782303	426.029999	0.424175
9/9/21	21:19:23	1	-27.39756	151.782288	426.48999	1.50639
9/9/21	21:19:24	1	-27.397562	151.782272	426.940002	1.521246
9/9/21	21:19:25	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:26	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:27	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:28	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:29	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:30	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:31	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:32	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:33	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:34	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:35	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:36	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:37	1	-27.397562	151.782272	426.940002	0
9/9/21	21:19:38	1	-27.397562	151.782272	426.940002	0
